RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
24115,Cleveland,Ohio,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42900,42300,45400,41200,41500,39800,42400,45100,45700,46600,47700,50600,52900,51700,50700,52600,58400,63500,62700,57600,55200,54100,58900,60500,60500,58600,57e3,
5983,Minneapolis,Minnesota,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215e3,222900,233700,231800,230200,223700,224900,221e3,217900,217900,219900,223600,228300,230700,231e3,228500,23e4,229300,229900,230300,232300,232500,234600,237300,236100,241400,246200,258500,257400,257300,251300,247300
44055,Baton Rouge,Louisiana,40,174e3,167e3,162100,157300,16e4,158700,163600,167500,172900,168300,170400,175e3,178400,170400,160500,160500,163500,162100,164100,163200,169400,168100,173400,174800,179700,177e3,167800,163100,161300,165600,168600,173700,181400,184900,181300,182500,178400,177600,168700,166700,163100,159300,152300,150500,147600,152200,156600,164200,159400,155200,150400,153300,159200,159900,165900,163400,169e3,163200,164e3,164500,169200,169400,163400,161400,160400,161500,160200,158100,156e3,164200,163400,165200,160600,159400,159600,155800,156e3,156200,159100,163500,164200,167100,170800,182300,176800,172900,165300,171100,171500,169800,167100,166200,168e3,168500,169300,169e3,170500,173300,173400,173600,177500,181e3,187800,189800,188900,178600,171e3,164500,164400,162400,164600,164e3,167800,168700,172500,176500,179900,182800,185e3,184900,180300,176600,171200,172e3,167700
19594,New Orleans,Louisiana,41,117900,116900,122800,123e3,127800,133200,135300,133200,122300,123900,128400,131400,124300,118700,126200,132200,138500,136e3,141e3,147700,153300,148300,140100,125500,131300,134800,151200,146600,14e4,129400,126600,139400,141500,154200,148300,147e3,129900,120100,117300,123800,126700,128300,123100,122500,132900,131600,133600,128300,133400,139300,150200,158500,157600,159100,156900,162500,154e3,150600,151200,155600,162900,164600,163700,166700,169900,172900,173600,176600,177300,170300,165900,166800,176700,179700,178700,177800,177800,183900,181800,183300,182500,189100,182200,187500,19e4,201e3,194100,202900,197200,195900,200100,213e3,224800,214500,215e3,212200,205300,204400,213500,223200,225100,215800,218700,211900,210200,209600,219e3,217500,215800,216500,228e3,227100,226400,215600,213100,205e3,205400,224800,229300,241e3,227e3,227500,228300,242600,244300
50763,Arlington,Texas,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141600,146400,149400,156300,156700,158400,156100,158100,159400,159900,164300,165500,168200,170400,169200,169200,167700,169700,171100,172e3,179200,179800,180500,181500,182600,185300,181800,184300,184600,185900,188700,188600,194100,195100,198e3,197100,197200,200900,199900,198700,197400
54047,Raleigh,North Carolina,43,186300,184300,184600,185300,186100,186300,180500,181300,179200,179600,187400,189900,194300,184500,180200,177300,177900,181200,178700,175400,177200,180400,189200,185200,187600,186800,183500,188300,189700,195200,196500,195800,210100,211700,216500,205600,199500,195800,196800,207e3,204300,216300,202300,199800,185300,195200,195e3,201300,197200,202e3,194600,192100,191300,198600,200600,192100,193100,193e3,204800,197700,196500,195700,194400,194100,194600,198700,200600,200200,199900,205300,202700,203700,197500,2e5,2e5,200300,199800,198900,199200,194700,197400,198100,199600,194400,197700,203400,209800,213200,215800,216500,212800,212900,209900,212500,212400,214700,213500,214e3,215400,222200,223200,221800,216900,209600,213200,214200,224700,228e3,229100,234500,234700,238200,234300,230200,226200,226400,233900,238200,240700,246400,252300,255800,251700,255400,
7929,Wichita,Kansas,44,111500,112100,116400,116800,121900,121800,122300,120800,119e3,120300,118e3,116800,112400,114800,115400,117300,116600,118e3,116800,114900,113800,112300,115200,112900,118300,118400,122700,118e3,115600,116800,118900,122100,122400,123300,124400,120600,12e4,117700,117800,118e3,119600,122100,123600,125100,124500,125100,118e3,116500,115200,118900,119300,118200,119700,121400,123300,125700,125300,125700,122100,119700,119500,117900,119400,119700,123e3,124500,121100,116900,113300,114400,119300,122200,121700,118400,117600,117900,119200,119700,122100,124900,125800,124700,123600,127400,130900,133300,132500,130700,128800,128100,128700,128300,128900,129100,128700,127300,128200,131e3,132800,133e3,132e3,130400,132900,135700,139300,141400,14e4,137600,131800,131900,131500,135e3,134300,138100,137700,139900,139900,136900,137900,132700,135e3,133700,137200,140800,141500
41176,Tampa,Florida,45,184400,173400,167700,167300,165600,157100,150100,145600,138700,125300,107500,97300,90100,91400,87e3,93300,96900,104500,104e3,104100,11e4,110800,108900,97100,86300,84400,92800,99e3,97900,91300,85900,82600,78500,77100,74900,68700,66300,64e3,71400,73300,80700,81400,83800,83e3,81e3,85e3,84500,86700,84e3,85900,86400,92800,101e3,110300,109500,102800,106100,113e3,113900,100800,104400,110700,123200,118300,121400,136300,136800,140800,129600,132600,131200,122600,123200,117900,125400,124300,130700,132700,134400,134400,131900,133500,133400,136500,137800,142200,145100,148700,149400,153e3,156400,158600,162600,163700,171900,174300,176400,178200,185400,189e3,187700,184100,184e3,185100,184700,184600,184300,189900,192100,190800,190800,191600,193800,194800,193600,191900,193500,198600,214200,221700,229500,223400,216100,212400,
16764,Anaheim,California,46,428500,422300,407600,400900,382500,371100,360200,357200,348300,340100,332100,334700,333700,330100,321600,324300,332200,337200,337300,343500,356100,367100,367100,368500,363500,360700,354600,351900,355100,351300,356300,355e3,351800,348600,340600,357400,350700,348600,329600,332e3,336900,336600,334700,333500,334200,338400,335500,338100,333600,336200,335100,338200,341300,343500,346900,353500,364800,380100,383200,390200,392400,405800,412200,421800,422500,423900,424800,425200,427100,429e3,436e3,443300,439300,437700,436700,442100,445200,452e3,460300,464100,461100,456600,459700,460400,469700,467800,469e3,464200,472200,478200,481600,483200,489500,497e3,502600,512300,512900,512400,511600,514800,515600,512e3,508800,514700,521e3,528600,524200,523600,537700,549500,553400,547900,545200,542100,547200,551100,563600,555800,557900,560100,575e3,582800,58e4,578600,580900
47568,Santa Ana,California,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,275800,280200,268500,27e4,279200,287100,282400,266700,262500,259e3,267200,262500,257800,252200,262900,265400,265100,275300,284200,291e3,278400,267700,259200,255200,256400,271900,284700,304e3,303800,305800,304700,315700,320600,327400,327700,337500,343e3,350400,353100,347e3,346e3,350800,355e3,371400,378200,379500,367400,363700,367500,365900,372500,379600,386200,408500,420600,422500,404300,397800,402400,385400,387200,389700,402500,413500,417100,420600,414100,411400,413800,421100,420800,412500,410300,413800,485600,486e3,486300,448600,450500,460700,447500,452400,456200,460900,462600,466400,464100,463400,465900,473100,491700,509700,513600,509900,492e3,484600,483500,486100
16846,Aurora,Colorado,48,134100,127300,130200,129400,131200,130900,131700,132500,132200,129400,126400,124400,126200,129400,127700,129500,132e3,140300,143500,145600,148400,147e3,144700,138400,142500,143700,146800,143300,139400,135300,133300,131500,132800,132500,137200,133e3,131600,127500,129500,129300,129600,129e3,131400,132600,134600,133200,137400,139300,142800,147800,151400,156100,154900,157e3,156700,161200,164200,167300,168100,169600,174200,175500,177400,179300,181e3,184700,185900,188100,187600,186700,186900,187200,191300,196500,200300,201200,201100,204e3,207400,207700,207900,209100,212700,215900,217500,219800,223300,227400,230700,231900,233300,234900,239100,242700,251e3,254900,256600,252300,253300,255400,257500,256600,258100,262800,268800,274200,279400,283e3,283200,282e3,281300,283900,285500,288100,289100,293500,298400,304500,312e3,316e3,317600,313100,311400,313800,314300
6891,Saint Louis,Missouri,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135700,133600,135700,137400,138500,137600,137500,134500,137200,137600,142e3,143e3,144100,139700,137100,136100,137500,134100,132900,132300,137500,136700,138100,135100,133400,135600,137100,139700,139800,142400,146100,147700,145400,141900,141200,144900,147700,145700,144800,143100,144800,145500,154100,157400,152100,146900,140600,144100,139400
26529,Pittsburgh,Pennsylvania,50,,,,,,,,,,,,,,,,,,,,,,90500,90300,90700,93100,97e3,94500,96400,92800,94800,92800,89900,93800,89700,97700,91500,88400,82900,87900,96300,99200,96200,95e3,90600,87600,84900,88e3,88600,89500,96900,102e3,105600,103200,102800,107800,112300,109900,108700,103200,103500,99800,103200,107900,111100,110700,112400,111700,107500,108900,108500,112400,113200,115900,117700,114100,116400,117800,117800,120400,123e3,120300,118400,116700,125100,127200,126100,124200,124100,126400,127500,134200,131700,129900,121100,126600,14e4,141700,138900,128200,127700,130800,131900,130900,135e3,136600,143300,142100,143600,138900,137400,138200,139800,138400,135800,138800,138400,140300,141100,147100,157600,162600,164800,156700,155700,
47401,Riverside,California,51,373e3,357600,332e3,303900,293100,280500,274700,257200,242200,223500,213900,208800,196e3,182700,174200,170800,170500,172200,175400,177300,183900,188500,194800,198e3,197400,197700,196600,198800,196800,193200,196400,196700,196300,194100,195900,200700,200400,197200,192700,187400,185700,186500,192500,195900,191700,189800,199800,205e3,205100,194e3,191500,198300,203700,212700,213800,215800,219800,225400,234400,239e3,245100,246100,249700,251200,260600,264400,269500,268300,277300,278100,288100,282800,287100,287e3,290800,295400,294700,302800,306300,306e3,301e3,300300,305400,313100,313200,312500,307800,309700,314e3,316500,317700,321500,327400,332700,332500,332800,331900,334e3,337400,341800,340400,340100,337300,346900,350500,357100,355600,361600,366700,376200,386700,388700,391200,384e3,386800,378300,377100,38e4,393800,407100,401e3,397100,393500,395500,394400
12562,Marietta,Georgia,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180700,159700,137100,134900,135700,137800,133900,130400,133700,137e3,143200,146500,149200,150500,154600,159700,168500,168800,172100,169800,176400,179e3,187800,194600,198e3,193700,189400,190600,194100,194800,196200,195200,197100,199800,203100,204900,205e3,207600,208900,213800,215900,219400,213800,209100,208100,215900,223200,225600,221700,223300,223100,224900,223300,223e3,225e3,225300,225700,225400,225100,224e3,226400,225900,226600,235e3,236500,253800,246400,251e3,237300,236400,236700,232600,232500,234e3,248600,260800,269400,270300,272500,270300,271200,264700,265500,
3506,Bakersfield,California,53,230400,220100,211400,202500,193e3,182700,175600,170500,166900,161800,155600,148800,137700,130100,124500,126900,128500,131e3,132900,136100,141e3,138500,139100,137400,139200,138900,138200,136700,135700,134200,133600,132600,131700,133100,133300,133500,132300,129500,129900,129e3,131800,130900,131600,132500,133100,134900,134800,131600,132700,133900,137400,135600,133500,136700,142500,152200,157100,160500,165200,168e3,173100,172500,177900,181200,184800,187400,188600,191100,192e3,196100,197e3,198400,198300,201100,202700,202500,204100,201700,204600,204e3,206500,202800,203e3,207500,207100,209200,211100,211700,211600,209e3,211e3,207800,205900,207e3,210300,215800,218100,217500,214e3,215100,215400,212200,212e3,217500,227200,230200,230200,227400,227700,229800,231200,233200,229100,224800,223300,225400,231600,230300,237300,240300,240800,235600,234800,236800,235800
20313,Saint Paul,Minnesota,54,195600,190700,187900,179900,175500,173800,172900,171700,165900,160400,157300,146700,143e3,134900,141400,140300,146400,146800,147800,150900,150600,150500,146700,140200,141900,141300,144400,141800,139500,133700,128e3,129400,133200,139e3,134100,129200,115700,108300,110700,115100,120300,117100,117300,115700,116300,113600,113600,110900,110300,109800,111900,118300,122700,125200,128700,132600,132500,137500,136600,142e3,138e3,140700,142700,147100,149900,154500,157100,161700,160100,159200,155300,155e3,161500,164100,165800,161100,159800,160600,163e3,167e3,170600,173e3,176300,177100,177300,176800,175900,174200,173400,172300,173e3,170900,171200,173700,176300,182900,184400,182800,179400,177800,179500,181600,181800,182600,183700,183800,184700,184600,187700,186700,190200,194900,197200,196200,191300,197700,200900,202300,200700,202700,210600,216200,215300,211100,209100
34303,Toledo,Ohio,55,,,,,,,,,,,,,,,,,,,42500,46300,50300,51200,49600,47100,42600,42300,41500,45900,44600,42200,36800,35200,33100,34100,36200,35700,34300,31400,34200,35600,35500,34800,33200,32900,31e3,31500,31700,32900,31500,33600,36300,42e3,41400,40900,41100,43500,46100,44100,45100,44700,45100,42700,40900,42200,42100,45700,46200,48700,50100,56200,56800,53600,47200,50400,52200,57e3,56600,6e4,58700,61e3,59400,60600,62800,67300,70400,65700,64700,60700,64300,60200,61400,60600,64900,66600,63300,61200,62e3,69600,71800,71700,71500,7e4,71500,68200,65300,62800,64e3,68700,70500,70700,71500,70800,71e3,71100,71800,76200,74600,75800,72300,71600,70600,70700,73400,76e3,
7081,Silver Spring,Maryland,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315300,307800,316e3,323200,331900,337e3,338500,344300,338200,338300,345e3,344400,346400,347100,351900,349e3,344100,345600,349700,349600,347700,345600,344400,35e4,356900,364100,363100,361800,361100,358600,355600,356900,362200,365300,362800,358300,361500,361400,360700,361700,366e3,365600,364600,364600,371400,374300,375600,378800,373900,371700,368800,369800,376300,379100,383e3,381300,373300,371600,373900,386300,386200,387200,390500,397200,396600,392200,
7266,Stockton,California,57,,,,,,,,,,,,,,,,,,,122100,122400,128300,127400,131300,131200,132700,131600,133800,133500,133700,133300,134100,133600,132e3,127500,128200,125100,125e3,122100,119800,119700,117700,122200,125600,125700,126600,120800,123400,120400,121100,119300,118200,119200,119900,121300,126300,130900,136e3,136100,133900,132100,135200,141100,145700,148100,152e3,154100,156200,158400,164100,168800,170600,173700,173700,180500,179e3,182400,178800,181500,183200,185600,188500,190500,191800,196200,199900,203300,205e3,207700,209e3,211600,211400,212500,21e4,213800,221700,225500,225200,220300,222300,225500,230900,234200,240900,244300,246e3,241300,243700,243200,247500,246800,251500,250800,255300,256500,262600,260400,265500,267600,275100,276200,282600,277600,277900,27e4,279500
53915,Plano,Texas,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248400,254800,254500,253600,257900,262800,266800,263e3,264700,263100,270700,268600,278300,270500,272400,267400,268600,274200,276200,278700,274e3,273e3,278700,285700,287100,288800,288700,295400,296e3,293400,294600,296700,307400,311800,316800,312800,306900,305400,303100,311100,311300,314300,310400,319300,321100,334800,338200,341500,328600,318300
17384,Chandler,Arizona,59,248500,241400,237600,240400,239300,235300,227700,227100,228100,222500,214400,205300,202200,195400,191500,192400,191e3,189600,186800,188100,190700,185500,190600,183300,186400,179700,182600,178800,174500,170700,171400,170700,168600,160800,159600,157100,160200,160700,159900,157400,155200,153200,153600,153300,158400,160100,165e3,164800,166800,170300,176500,185e3,185300,194900,192800,203800,205100,207200,204300,198600,205500,208800,216500,217800,226300,229100,232300,23e4,233500,236e3,234800,233300,230400,231400,228600,228600,229700,233100,235200,239700,240300,242300,244300,245800,245700,243600,244e3,248400,248100,248300,246500,242800,241500,251e3,257300,264400,255700,253600,253700,258e3,259400,259500,258900,261200,264300,264700,267400,266900,275400,280800,286500,283e3,288900,284300,294e3,289400,304400,296800,302900,290900,294300,29e4,295800,296900,297300
11867,Henderson,Nevada,60,291600,288600,270900,263300,255700,244100,238300,233700,229900,217800,213400,220600,216e3,204700,185200,181500,178500,174700,174200,171100,174e3,168e3,165700,165200,168e3,171200,166700,165e3,161100,159500,157400,156100,154100,148800,149200,152100,154300,152600,145600,144e3,140300,138500,141100,143900,151800,145400,147100,143800,147400,149600,151700,159800,163e3,165700,167300,169600,171400,168100,168400,171200,179900,198300,201200,201800,194800,198e3,201800,201e3,205500,201900,203100,204700,214200,212400,212e3,211400,216600,219900,223200,223700,225400,228300,233200,249500,249500,252e3,238e3,239200,236500,238900,237900,241500,240400,241100,239700,250600,250700,251400,245700,250300,254e3,251500,252400,251800,253600,245300,249100,251900,261900,263800,266600,270900,275500,275800,277400,276800,279400,280300,283500,292400,307400,318100,32e4,319100,
